dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_wise_ft,ttt_wise_alpha,ttt_wise_applied,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
dis,/home/crc00006699/zh/tabiclv2/data184/dis,binclass,3017,604,755,29,2,0.990728476821192,0.989524085374335,0.7493270524899058,0.9890085240017945,0.03007477571696005,7.53215479850769,1.3379237651824951,ok,,3017,2413,0,755,0.022561739198863506,True,0.1,False,12,1e-05,True,7.425703287124634,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=7.49706% source=test | wise_ft_skipped rows=3772>=2000,30,1,epoch_chunk,accuracy,0.9884105960264901,0.9917218543046358,0.9884105960264901,0.9917218543046358,4,True,False,,f_mmd,test,standardized_l2,459897202251.12506,6170168441315.679,,True
dna,/home/crc00006699/zh/tabiclv2/data184/dna,multiclass,2548,510,638,180,3,0.9686520376175548,0.9688187808456507,0.9682278966089166,0.9980094533030713,0.07922764146567995,27.226044178009033,5.363186836242676,ok,,2548,2038,0,638,0.13830900192260742,True,0.1,False,13,1e-05,True,26.6173255443573,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=7.49706% source=test | wise_ft_skipped rows=3186>=2000,30,1,epoch_chunk,accuracy,0.9705882352941176,0.9745098039215686,0.9705882352941176,0.9745098039215686,5,True,False,,f_mmd,test,standardized_l2,1.1621537625832346,0.03635047367860595,,True
drug_consumption,/home/crc00006699/zh/tabiclv2/data184/drug_consumption,multiclass,1507,302,377,12,7,0.40318302387267907,0.23169686059980046,0.14285714285714285,0.5300948538676418,1.5124837766207713,3.0998284816741943,0.5555887222290039,ok,,1507,1205,0,377,1.5030765533447266,True,0.1,True,8,1e-05,True,3.063274383544922,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=7.49706% source=test | wise_ft=alpha0.1 rows=1884<2000,30,1,epoch_chunk,accuracy,0.40397350993377484,0.40397350993377484,0.40397350993377484,0.40397350993377484,0,True,False,,f_mmd,test,standardized_l2,3.2100394421291685,3.734032092465666,,True
dry_bean_dataset,/home/crc00006699/zh/tabiclv2/data184/dry_bean_dataset,multiclass,10888,2178,2723,16,7,0.9283878075651855,0.9283109793099034,0.9376803594761073,0.9960559225050274,0.18537351082119655,26.949217319488525,4.6076576709747314,ok,,10888,8710,0,2723,0.18695759028196335,True,0.1,False,20,1e-05,True,26.788315534591675,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=7.49706% source=test | wise_ft_skipped rows=13611>=2000,30,1,epoch_chunk,accuracy,0.9297520661157025,0.9357208448117539,0.9297520661157025,0.9357208448117539,12,True,False,,f_mmd,test,standardized_l2,4.586808214609915,2.4023848305205515,,True
eeg-eye-state,/home/crc00006699/zh/tabiclv2/data184/eeg-eye-state,binclass,11984,2397,2996,14,2,0.9943257676902537,0.9943247739817169,0.9940937001119069,0.9999058810814219,0.012888135523143343,17.422346353530884,5.013440132141113,ok,,11984,9587,0,2996,0.018258245661854744,True,0.1,False,12,1e-05,True,17.27381706237793,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=7.49706% source=test | wise_ft_skipped rows=14980>=2000,30,1,epoch_chunk,accuracy,0.9933249895702962,0.9941593658740092,0.9933249895702962,0.9941593658740092,4,True,False,,f_mmd,test,standardized_l2,59127.73172861844,1584096.9999296858,,True
electricity,/home/crc00006699/zh/tabiclv2/data184/electricity,binclass,36249,7250,9063,8,2,0.939203354297694,0.9391748204518248,0.9373281783516683,0.9862105652374109,0.1490662190153518,107.07526421546936,25.73849105834961,ok,,36249,28999,0,9063,0.2847663313150406,True,0.1,False,90,1e-05,True,106.7851414680481,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=7.49706% source=test | wise_ft_skipped rows=45312>=2000,30,3,epoch_chunk,accuracy,0.9142068965517242,0.9310344827586207,0.9142068965517242,0.9310344827586207,27,False,False,,f_mmd,test,standardized_l2,4.559534242840274,43.77204584551312,,True
estimation_of_obesity_levels,/home/crc00006699/zh/tabiclv2/data184/estimation_of_obesity_levels,multiclass,1688,338,423,16,7,0.9905437352245863,0.9905622153790828,0.9902298850574712,0.9999527633443552,0.02398369160593745,6.848197937011719,0.6691546440124512,ok,,1688,1350,0,423,0.006690923124551773,True,0.1,False,18,1e-05,True,6.797790288925171,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=7.49706% source=test | wise_ft_skipped rows=2111>=2000,30,1,epoch_chunk,accuracy,0.9763313609467456,0.9911242603550295,0.9763313609467456,0.9911242603550295,10,True,False,,f_mmd,test,standardized_l2,2.7396276709128844,0.8735791278476522,,True
eucalyptus,/home/crc00006699/zh/tabiclv2/data184/eucalyptus,multiclass,588,118,148,19,5,0.7364864864864865,0.7402095066246009,0.7268924873576037,0.9435029694274476,0.5869196712205679,3.026115655899048,0.6353528499603271,ok,,588,470,0,148,0.6456543207168579,True,0.1,True,8,1e-05,True,2.984130382537842,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=7.49706% source=test | wise_ft=alpha0.1 rows=736<2000,30,1,epoch_chunk,accuracy,0.7372881355932204,0.7372881355932204,0.7372881355932204,0.7372881355932204,0,True,False,,f_mmd,test,standardized_l2,3.048718315430557,4.774459276916077,,True
eye_movements,/home/crc00006699/zh/tabiclv2/data184/eye_movements,multiclass,8748,1750,2188,27,3,0.9634369287020109,0.9634102643656981,0.96570746103004,0.9974117980996983,0.09086462673993025,40.43242073059082,4.209703683853149,ok,,8748,6998,0,2188,0.13415031135082245,True,0.1,False,30,1e-05,True,40.19729804992676,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=7.49706% source=test | wise_ft_skipped rows=10936>=2000,30,1,epoch_chunk,accuracy,0.8137142857142857,0.9674285714285714,0.8137142857142857,0.9674285714285714,24,False,False,,f_mmd,test,standardized_l2,4.916285271117786,3.428915024779895,,True
eye_movements_bin,/home/crc00006699/zh/tabiclv2/data184/eye_movements_bin,binclass,6086,1218,1522,20,2,0.7010512483574245,0.7009571392483228,0.7010512483574245,0.7877438393703562,0.537310302721248,23.26785707473755,2.4387292861938477,ok,,6086,4868,0,1522,0.5964507758617401,True,0.1,False,27,1e-05,True,23.140751123428345,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=7.49706% source=test | wise_ft_skipped rows=7608>=2000,30,1,epoch_chunk,accuracy,0.6305418719211823,0.6765188834154351,0.6305418719211823,0.6765188834154351,19,True,False,,f_mmd,test,standardized_l2,6.065727831560913,4.899040680624335,,True
