dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_wise_ft,ttt_wise_alpha,ttt_wise_applied,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
BLE_RSSI_dataset_for_Indoor_localization,/home/crc00006699/zh/tabiclv2/data184/BLE_RSSI_dataset_for_Indoor_localization,multiclass,7987,1598,1997,3,3,0.7691537305958939,0.7687907803085847,0.7686642582184953,0.9176309157921568,0.5419324559182352,18.042140245437622,1.2262136936187744,ok,,7987,6389,0,1997,0.5444143414497375,True,0.1,False,25,1e-05,True,18.00628423690796,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=9984>=2000,30,1,epoch_chunk,accuracy,0.7459324155193993,0.776595744680851,0.7459324155193993,0.776595744680851,17,True,False,,f_mmd,test,standardized_l2,2.7880152284378377,0.5126020498832063,,True
FOREX_audchf-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audchf-day-High,binclass,1466,294,367,10,2,0.7465940054495913,0.7465940054495913,0.7467326085665063,0.829813461652706,0.5050460495167182,3.187150239944458,0.37016844749450684,ok,,1466,1172,0,367,0.5405550301074982,True,0.1,True,10,1e-05,True,3.1536498069763184,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1833<2000,30,1,epoch_chunk,accuracy,0.7108843537414966,0.7142857142857143,0.7108843537414966,0.7142857142857143,2,True,False,,f_mmd,test,standardized_l2,3.7277986010223416,0.7163133752509514,,True
FOREX_audjpy-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audjpy-hour-High,binclass,35060,7012,8765,10,2,0.7223046206503138,0.7222997770337878,0.722972660294062,0.7966218587364624,0.5467123778947991,38.916706562042236,22.802286624908447,ok,,35060,28048,0,8765,0.545221209526062,True,0.1,False,33,1e-05,True,38.646883487701416,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=43825>=2000,30,3,epoch_chunk,accuracy,0.689532230462065,0.7133485453508271,0.689532230462065,0.7133485453508271,3,True,False,,f_mmd,test,standardized_l2,4.45129778166074,4.825160442342953,,True
FOREX_audusd-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audusd-hour-High,binclass,35060,7012,8765,10,2,0.7082715345122647,0.7084369722543864,0.7079569241096932,0.7823952192610615,0.5656121744184653,63.763596534729004,22.778650283813477,ok,,35060,28048,0,8765,0.5431252121925354,True,0.1,False,54,1e-05,True,63.44365215301514,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=43825>=2000,30,3,epoch_chunk,accuracy,0.6728465487735311,0.7150598973188819,0.6728465487735311,0.7150598973188819,10,True,False,,f_mmd,test,standardized_l2,4.069167608838232,3.0725488284327844,,True
FOREX_cadjpy-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_cadjpy-hour-High,binclass,35060,7012,8765,10,2,0.7123787792355961,0.7124684445399406,0.7125540889928346,0.7840867917914333,0.5719123082428423,66.39128232002258,22.814574241638184,ok,,35060,28048,0,8765,0.5460646450519562,True,0.1,False,57,1e-05,True,66.10327005386353,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=43825>=2000,30,3,epoch_chunk,accuracy,0.6875356531660012,0.7179121505989732,0.6875356531660012,0.7179121505989732,11,True,False,,f_mmd,test,standardized_l2,5.0751026383273325,5.18723860676393,,True
Fitness_Club_c,/home/crc00006699/zh/tabiclv2/data184/Fitness_Club_c,binclass,1200,240,300,6,2,0.79,0.7859379217273954,0.7345023397654977,0.8213365581786635,0.4545754300555195,3.3105621337890625,0.24752330780029297,ok,,1200,960,0,300,0.5132286548614502,True,0.1,True,11,1e-05,True,3.2841134071350098,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1500<2000,30,1,epoch_chunk,accuracy,0.775,0.7791666666666667,0.775,0.7791666666666667,3,True,False,,f_mmd,test,standardized_l2,2.8470590971333096,1.3371855765451688,,True
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,/home/crc00006699/zh/tabiclv2/data184/GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,binclass,1280,256,320,20,2,0.68125,0.6808011265842591,0.68125,0.7531640624999999,0.5477686252753724,3.3366951942443848,0.4343452453613281,ok,,1280,1024,0,320,0.4807468205690384,True,0.1,True,8,1e-05,True,3.2783336639404297,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1600<2000,30,1,epoch_chunk,accuracy,0.6796875,0.6796875,0.6796875,0.6796875,0,True,False,,f_mmd,test,standardized_l2,2.760004018332749,0.7851864701644636,,True
GesturePhaseSegmentationProcessed,/home/crc00006699/zh/tabiclv2/data184/GesturePhaseSegmentationProcessed,multiclass,7898,1580,1975,32,5,0.8278481012658228,0.8266054934807887,0.8052306847942612,0.9652177252094505,0.4886477726621509,25.63029146194458,3.2088942527770996,ok,,7898,6318,0,1975,0.5931336283683777,True,0.1,False,20,1e-05,True,25.412314891815186,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=9873>=2000,30,1,epoch_chunk,accuracy,0.7430379746835443,0.8025316455696202,0.7430379746835443,0.8025316455696202,12,True,False,,f_mmd,test,standardized_l2,10.16451320420658,8.802748713724554,,True
Heart-Disease-Dataset-(Comprehensive),/home/crc00006699/zh/tabiclv2/data184/Heart-Disease-Dataset-(Comprehensive),binclass,952,191,238,11,2,0.9495798319327731,0.949532986436427,0.9482057501605194,0.9827352500535064,0.15739617918282664,3.368441104888916,0.5336453914642334,ok,,952,761,0,238,0.22414779663085938,True,0.1,True,11,1e-05,True,3.337437391281128,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1190<2000,30,1,epoch_chunk,accuracy,0.8952879581151832,0.9109947643979057,0.8952879581151832,0.9109947643979057,3,True,False,,f_mmd,test,standardized_l2,2.297013720855798,0.7238989973059469,,True
Insurance,/home/crc00006699/zh/tabiclv2/data184/Insurance,binclass,18838,3768,4710,10,2,0.7575371549893843,0.6530303380048618,0.5,0.5071263684590798,0.5555177075045977,15.539834260940552,8.134683609008789,ok,,18838,15070,0,4710,0.5617328584194183,True,0.1,False,16,1e-05,True,15.344122886657715,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=23548>=2000,30,2,epoch_chunk,accuracy,0.7579617834394905,0.7579617834394905,0.7579617834394905,0.7579617834394905,0,True,False,,f_mmd,test,standardized_l2,2.30414368210648,0.3510525874002378,,True
Is-this-a-good-customer,/home/crc00006699/zh/tabiclv2/data184/Is-this-a-good-customer,binclass,1378,276,345,13,2,0.8840579710144928,0.829654403567447,0.5,0.7328688524590165,0.3260839928502178,2.912108898162842,0.3591442108154297,ok,,1378,1102,0,345,0.2780875712633133,True,0.1,True,8,1e-05,True,2.870485305786133,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1723<2000,30,1,epoch_chunk,accuracy,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0,True,False,,f_mmd,test,standardized_l2,3.313018002018816,3.274431791979562,,True
KDD,/home/crc00006699/zh/tabiclv2/data184/KDD,binclass,4025,805,1007,45,2,0.8113207547169812,0.8104777630219993,0.8122381346904959,0.9047836035822779,0.37129129098462654,13.768831968307495,1.772758960723877,ok,,4025,3220,0,1007,0.3492778390645981,True,0.1,False,15,1e-05,True,13.58375597000122,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=5032>=2000,30,1,epoch_chunk,accuracy,0.8037267080745342,0.8062111801242235,0.8037267080745342,0.8062111801242235,7,True,False,,f_mmd,test,standardized_l2,9.62334292887423,31.048839996463794,,True
Long,/home/crc00006699/zh/tabiclv2/data184/Long,binclass,3581,717,896,19,2,0.9910714285714286,0.9910714285714286,0.9890107194544607,0.999589128461746,0.02243693632615789,6.340759515762329,1.0859949588775635,ok,,3581,2864,0,896,0.018415790982544422,True,0.1,False,12,1e-05,True,6.271266222000122,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=4477>=2000,30,1,epoch_chunk,accuracy,0.9846582984658299,0.9888423988842399,0.9846582984658299,0.9888423988842399,4,True,False,,f_mmd,test,standardized_l2,13.848161857679843,55.50582326621205,,True
MagicTelescope,/home/crc00006699/zh/tabiclv2/data184/MagicTelescope,binclass,15216,3044,3804,9,2,0.8882754994742377,0.8865687067826117,0.8644279692608716,0.9450743868479786,0.2720371601824078,32.29198431968689,5.861088275909424,ok,,15216,12172,0,3804,0.3242136538028717,True,0.1,False,42,1e-05,True,32.16411852836609,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=19020>=2000,30,2,epoch_chunk,accuracy,0.8728646517739816,0.8797634691195795,0.8728646517739816,0.8797634691195795,13,True,False,,f_mmd,test,standardized_l2,5.481799553873681,2.4001339544912,,True
Mobile_Price_Classification,/home/crc00006699/zh/tabiclv2/data184/Mobile_Price_Classification,multiclass,1600,320,400,20,4,0.9725,0.9725142515820139,0.9725,0.9993416666666668,0.059591701320879514,6.709514617919922,0.4964442253112793,ok,,1600,1280,0,400,0.04165918380022049,True,0.1,False,18,1e-05,True,6.65637731552124,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2000>=2000,30,1,epoch_chunk,accuracy,0.915625,0.965625,0.915625,0.965625,10,True,False,,f_mmd,test,standardized_l2,1.5343548494813246,0.12248971966322686,,True
Performance-Prediction,/home/crc00006699/zh/tabiclv2/data184/Performance-Prediction,binclass,1072,215,268,19,2,0.75,0.744245584001245,0.7139142908373678,0.806825652979499,0.5242860619893075,5.693511724472046,0.31671857833862305,ok,,1072,857,0,268,0.5918436050415039,True,0.1,True,17,1e-05,True,5.645854949951172,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1340<2000,30,1,epoch_chunk,accuracy,0.6744186046511628,0.6930232558139535,0.6744186046511628,0.6930232558139535,9,True,False,,f_mmd,test,standardized_l2,4.579056413479401,1.961193385442054,,True
PieChart3,/home/crc00006699/zh/tabiclv2/data184/PieChart3,binclass,861,173,216,37,2,0.875,0.8249978608710533,0.5158730158730158,0.8592984518910445,0.2747472520525649,3.7928590774536133,0.6788313388824463,ok,,861,688,0,216,0.29878702759742737,True,0.1,True,8,1e-05,True,3.7243783473968506,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1077<2000,30,1,epoch_chunk,accuracy,0.8786127167630058,0.8786127167630058,0.8786127167630058,0.8786127167630058,0,True,False,,f_mmd,test,standardized_l2,22.461270819800944,43.99854294287042,,True
PizzaCutter3,/home/crc00006699/zh/tabiclv2/data184/PizzaCutter3,binclass,834,167,209,37,2,0.8803827751196173,0.8243787817913973,0.5,0.8845652173913043,0.25439734866858865,4.953882217407227,0.6720964908599854,ok,,834,667,0,209,0.27572035789489746,True,0.1,True,11,1e-05,True,4.887112140655518,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1043<2000,30,1,epoch_chunk,accuracy,0.8802395209580839,0.8922155688622755,0.8802395209580839,0.8922155688622755,3,True,False,,f_mmd,test,standardized_l2,88.72763149086336,425.00929424999623,,True
QSAR_biodegradation,/home/crc00006699/zh/tabiclv2/data184/QSAR_biodegradation,binclass,843,169,211,41,2,0.8862559241706162,0.8833434046314654,0.8518108651911469,0.9527162977867203,0.27352314092805813,4.627275705337524,0.7137496471405029,ok,,843,674,0,211,0.430735319852829,True,0.1,True,8,1e-05,True,4.513056039810181,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1054<2000,30,1,epoch_chunk,accuracy,0.863905325443787,0.863905325443787,0.863905325443787,0.863905325443787,0,True,False,,f_mmd,test,standardized_l2,10.759187905894855,27.080394262185187,,True
SDSS17,/home/crc00006699/zh/tabiclv2/data184/SDSS17,multiclass,80000,16000,20000,12,3,0.9766,0.9764814880772992,0.9717536678605967,0.9967214442762228,0.07422001148881623,140.64436888694763,104.47941255569458,ok,,80000,64000,0,20000,0.08728506416082382,True,0.1,False,98,1e-05,True,139.87724041938782,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=100000>=2000,30,7,epoch_chunk,accuracy,0.9743125,0.97575,0.9743125,0.97575,6,True,False,,f_mmd,test,standardized_l2,1.80907335368935,0.9428551875943224,,True
Telecom_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data184/Telecom_Churn_Dataset,binclass,2666,534,667,17,2,0.9550224887556222,0.9537739715307181,0.8838578404774824,0.9169470066919876,0.16306483332154523,5.159842014312744,0.797522783279419,ok,,2666,2132,0,667,0.18187885731458664,True,0.1,False,8,1e-05,True,5.081297874450684,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=3333>=2000,30,1,epoch_chunk,accuracy,0.9456928838951311,0.9456928838951311,0.9456928838951311,0.9456928838951311,0,True,False,,f_mmd,test,standardized_l2,2.279330185285039,0.3898723748210581,,True
Water_Quality_and_Potability,/home/crc00006699/zh/tabiclv2/data184/Water_Quality_and_Potability,binclass,2620,524,656,8,2,0.649390243902439,0.6011774877280529,0.576796875,0.6541699218749999,0.6267349993827107,6.378475904464722,0.6646871566772461,ok,,2620,2096,0,656,0.6237139701843262,True,0.1,False,16,1e-05,True,6.346621036529541,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=3276>=2000,30,1,epoch_chunk,accuracy,0.6297709923664122,0.6507633587786259,0.6297709923664122,0.6507633587786259,8,True,False,,f_mmd,test,standardized_l2,2.743256022518112,0.5957934012043967,,True
Wilt,/home/crc00006699/zh/tabiclv2/data184/Wilt,binclass,3856,772,965,5,2,0.9927461139896373,0.9926443320683425,0.9508277866711602,0.9918695762069256,0.03354884986819187,4.6186277866363525,0.7634363174438477,ok,,3856,3084,0,965,0.0284372391179204,True,0.1,False,8,1e-05,True,4.575415849685669,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=4821>=2000,30,1,epoch_chunk,accuracy,0.9896373056994818,0.9896373056994818,0.9896373056994818,0.9896373056994818,0,True,False,,f_mmd,test,standardized_l2,9.790203970837485,23.866550266749208,,True
accelerometer,/home/crc00006699/zh/tabiclv2/data184/accelerometer,multiclass,122403,24481,30601,4,4,0.7422633247279501,0.7403919503145066,0.5567156862745098,0.9281542325155149,0.5386697214555761,276.02379536628723,230.05730891227722,ok,,122403,97922,0,30601,0.5735933184623718,True,0.1,False,170,1e-05,True,275.48951601982117,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=153004>=2000,30,10,epoch_chunk,accuracy,0.7376332666149259,0.7428618112005229,0.7376332666149259,0.7428618112005229,9,True,False,,f_mmd,test,standardized_l2,10.267611682774604,6.231884767974676,,True
