dataset,model,method,metric,n,mean,std,min,max,source_path
data184,TabPFNv3,FT,fit_seconds,183,41.67039821577854,80.69517977729076,7.30571699142456,553.9124953746796,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/tabpfn/v3/tabpfnv3_best_para/all_classification_results.csv
data184,TabPFNv3,FT,log_loss,183,0.32789292450419866,0.27281706872845546,1.2993896981348888e-05,1.5141309843914252,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/tabpfn/v3/tabpfnv3_best_para/all_classification_results.csv
data184,TabPFNv3,FT,predict_seconds,183,2.8213445944864244,5.593122735943202,0.4249608516693115,32.32885956764221,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/tabpfn/v3/tabpfnv3_best_para/all_classification_results.csv
data184,TabPFNv3,FT,roc_auc,183,0.9019151504990602,0.10571571845561048,0.4654286953618554,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/tabpfn/v3/tabpfnv3_best_para/all_classification_results.csv
data184,TabPFNv3,FT,ttt_applied,183,1.0,0.0,1.0,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/tabpfn/v3/tabpfnv3_best_para/all_classification_results.csv
data184,TabPFNv3,FT,ttt_c_label_coverage_ok,183,0.994535519125683,0.07392212709545729,0.0,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/tabpfn/v3/tabpfnv3_best_para/all_classification_results.csv
data184,TabPFNv3,FT,ttt_oom_fallback,183,0.0,0.0,0.0,0.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/tabpfn/v3/tabpfnv3_best_para/all_classification_results.csv
data184,TabPFNv3,FT,ttt_stopped_early,183,0.9617486338797814,0.1923287083934669,0.0,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/tabpfn/v3/tabpfnv3_best_para/all_classification_results.csv
data184,TabPFNv3,FT,ttt_update_seconds,183,41.628749526915,80.69137084380046,7.305195093154907,553.9119951725006,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/tabpfn/v3/tabpfnv3_best_para/all_classification_results.csv
data184,TabPFNv3,F-aware FT,accuracy,183,0.8551655522039101,0.1263068115639445,0.403183023872679,1.0,/home/crc00006699/zh/tabiclv2/results/tabpfn/tabpfn_v3_Data184/f_mmd/tabpfn_v3/seed42/all_classification_results.csv
data184,TabPFNv3,F-aware FT,balanced_accuracy,183,0.7790453365727944,0.17397649517988598,0.1428571428571428,1.0,/home/crc00006699/zh/tabiclv2/results/tabpfn/tabpfn_v3_Data184/f_mmd/tabpfn_v3/seed42/all_classification_results.csv
data184,TabPFNv3,F-aware FT,coverage_adaptation_applied,1,183.0,0.0,183.0,183.0,/home/crc00006699/zh/tabiclv2/results/tabpfn/tabpfn_v3_Data184/f_mmd/tabpfn_v3/seed42/all_classification_results.csv
data184,TabPFNv3,F-aware FT,coverage_failed,1,1.0,0.0,1.0,1.0,/home/crc00006699/zh/tabiclv2/results/tabpfn/tabpfn_v3_Data184/f_mmd/tabpfn_v3/seed42/all_classification_results.csv
data184,TabPFNv3,F-aware FT,coverage_fallback,1,0.0,0.0,0.0,0.0,/home/crc00006699/zh/tabiclv2/results/tabpfn/tabpfn_v3_Data184/f_mmd/tabpfn_v3/seed42/all_classification_results.csv
data184,TabPFNv3,F-aware FT,coverage_result_rows,1,184.0,0.0,184.0,184.0,/home/crc00006699/zh/tabiclv2/results/tabpfn/tabpfn_v3_Data184/f_mmd/tabpfn_v3/seed42/all_classification_results.csv
data184,TabPFNv3,F-aware FT,coverage_status_ok,1,183.0,0.0,183.0,183.0,/home/crc00006699/zh/tabiclv2/results/tabpfn/tabpfn_v3_Data184/f_mmd/tabpfn_v3/seed42/all_classification_results.csv
data184,TabPFNv3,F-aware FT,f1,183,0.8463551952005393,0.1372058708745036,0.2316968605998004,1.0,/home/crc00006699/zh/tabiclv2/results/tabpfn/tabpfn_v3_Data184/f_mmd/tabpfn_v3/seed42/all_classification_results.csv
data184,TabPFNv3,F-aware FT,fit_seconds,183,40.81291442099816,84.03281014107642,7.312267780303955,616.0344064235687,/home/crc00006699/zh/tabiclv2/results/tabpfn/tabpfn_v3_Data184/f_mmd/tabpfn_v3/seed42/all_classification_results.csv
data184,TabPFNv3,F-aware FT,log_loss,183,0.3295837427890108,0.27274996180932565,1.2993896981348888e-05,1.5104346544954783,/home/crc00006699/zh/tabiclv2/results/tabpfn/tabpfn_v3_Data184/f_mmd/tabpfn_v3/seed42/all_classification_results.csv
data184,TabPFNv3,F-aware FT,predict_seconds,183,2.825497782295519,5.5933667891427925,0.4227039813995361,32.497501373291016,/home/crc00006699/zh/tabiclv2/results/tabpfn/tabpfn_v3_Data184/f_mmd/tabpfn_v3/seed42/all_classification_results.csv
data184,TabPFNv3,F-aware FT,roc_auc,183,0.9018196946721075,0.10444041396666276,0.5085181613629058,1.0,/home/crc00006699/zh/tabiclv2/results/tabpfn/tabpfn_v3_Data184/f_mmd/tabpfn_v3/seed42/all_classification_results.csv
data184,TabPFNv3,F-aware FT,ttt_applied,183,1.0,0.0,1.0,1.0,/home/crc00006699/zh/tabiclv2/results/tabpfn/tabpfn_v3_Data184/f_mmd/tabpfn_v3/seed42/all_classification_results.csv
data184,TabPFNv3,F-aware FT,ttt_c_f_distance_mean,183,4.307156192285019e+84,5.8266128986292336e+85,1.2743595976531008,7.882095831881584e+86,/home/crc00006699/zh/tabiclv2/results/tabpfn/tabpfn_v3_Data184/f_mmd/tabpfn_v3/seed42/all_classification_results.csv
data184,TabPFNv3,F-aware FT,ttt_c_f_distance_std,183,4.790373080262987e+84,6.480296588431598e+85,0.0,8.766382736881265e+86,/home/crc00006699/zh/tabiclv2/results/tabpfn/tabpfn_v3_Data184/f_mmd/tabpfn_v3/seed42/all_classification_results.csv
data184,TabPFNv3,F-aware FT,ttt_c_label_coverage_ok,183,1.0,0.0,1.0,1.0,/home/crc00006699/zh/tabiclv2/results/tabpfn/tabpfn_v3_Data184/f_mmd/tabpfn_v3/seed42/all_classification_results.csv
data184,TabPFNv3,F-aware FT,ttt_oom_fallback,183,0.0,0.0,0.0,0.0,/home/crc00006699/zh/tabiclv2/results/tabpfn/tabpfn_v3_Data184/f_mmd/tabpfn_v3/seed42/all_classification_results.csv
data184,TabPFNv3,F-aware FT,ttt_stopped_early,183,0.9562841530054644,0.2050230920261826,0.0,1.0,/home/crc00006699/zh/tabiclv2/results/tabpfn/tabpfn_v3_Data184/f_mmd/tabpfn_v3/seed42/all_classification_results.csv
data184,TabPFNv3,F-aware FT,ttt_update_seconds,183,40.77013492714512,84.02427472986828,7.311826229095459,616.0339381694794,/home/crc00006699/zh/tabiclv2/results/tabpfn/tabpfn_v3_Data184/f_mmd/tabpfn_v3/seed42/all_classification_results.csv
data184,TabPFNv3,LoRA,accuracy,178,0.8521634669451005,0.1276409676564499,0.403183023872679,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/lora/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,LoRA,balanced_accuracy,178,0.7770861307401549,0.17324869076141666,0.1428571428571428,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/lora/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,LoRA,coverage_adaptation_applied,1,177.0,0.0,177.0,177.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/lora/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,LoRA,coverage_failed,1,6.0,0.0,6.0,6.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/lora/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,LoRA,coverage_fallback,1,1.0,0.0,1.0,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/lora/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,LoRA,coverage_result_rows,1,184.0,0.0,184.0,184.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/lora/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,LoRA,coverage_status_ok,1,178.0,0.0,178.0,178.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/lora/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,LoRA,f1,178,0.8434506906441815,0.13858635799712302,0.2316968605998004,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/lora/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,LoRA,fit_seconds,178,36.907162928849125,76.09034307620281,1.1934406757354736,640.0270433425903,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/lora/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,LoRA,log_loss,178,0.33254402280936146,0.2748836875679238,1.2952216220630871e-05,1.5089885063202138,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/lora/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,LoRA,peft_trainable_params,178,854536.0,0.0,854536.0,854536.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/lora/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,LoRA,peft_trainable_ratio,178,0.015822490430990495,6.958467691462353e-18,0.0158224904309905,0.0158224904309905,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/lora/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,LoRA,predict_seconds,178,13.506442939297537,36.20210605251127,2.868201732635498,306.0344316959381,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/lora/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,LoRA,roc_auc,178,0.9005545247549713,0.10604091832910813,0.4855050775603824,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/lora/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,LoRA,ttt_applied,178,0.9943820224719101,0.07495316889958611,0.0,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/lora/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,LoRA,ttt_oom_fallback,178,0.0056179775280898875,0.07495316889958611,0.0,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/lora/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,LoRA,ttt_stopped_early,178,0.949438202247191,0.21971918158943668,0.0,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/lora/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,LoRA,ttt_update_seconds,178,36.87865413172861,76.0790178970502,0.0,640.0266468524933,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/lora/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,ln_head_embedding,accuracy,182,0.8533606470081038,0.1271721453532071,0.403183023872679,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/ln_head_embedding/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,ln_head_embedding,balanced_accuracy,182,0.7772788126394629,0.17262914112267636,0.1428571428571428,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/ln_head_embedding/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,ln_head_embedding,coverage_adaptation_applied,1,181.0,0.0,181.0,181.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/ln_head_embedding/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,ln_head_embedding,coverage_failed,1,2.0,0.0,2.0,2.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/ln_head_embedding/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,ln_head_embedding,coverage_fallback,1,1.0,0.0,1.0,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/ln_head_embedding/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,ln_head_embedding,coverage_result_rows,1,184.0,0.0,184.0,184.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/ln_head_embedding/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,ln_head_embedding,coverage_status_ok,1,182.0,0.0,182.0,182.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/ln_head_embedding/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,ln_head_embedding,f1,182,0.8447003255766281,0.13799997776647324,0.2316968605998004,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/ln_head_embedding/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,ln_head_embedding,fit_seconds,182,27.120733637076157,60.039567194544496,1.033540964126587,588.4086399078369,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/ln_head_embedding/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,ln_head_embedding,log_loss,182,0.33011475976419125,0.2735673606628541,1.2952216220630871e-05,1.5089885063202138,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/ln_head_embedding/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,ln_head_embedding,peft_trainable_params,182,558976.0,0.0,558976.0,558976.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/ln_head_embedding/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,ln_head_embedding,peft_trainable_ratio,182,0.010516329946540798,2.7832142866244073e-17,0.0105163299465408,0.0105163299465408,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/ln_head_embedding/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,ln_head_embedding,predict_seconds,182,12.513037909518232,35.602982963001864,1.6701579093933103,302.4888210296631,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/ln_head_embedding/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,ln_head_embedding,roc_auc,182,0.9009797412319804,0.10584362831767252,0.4855050775603824,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/ln_head_embedding/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,ln_head_embedding,ttt_applied,182,0.9945054945054945,0.07412493166611016,0.0,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/ln_head_embedding/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,ln_head_embedding,ttt_oom_fallback,182,0.005494505494505495,0.07412493166611016,0.0,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/ln_head_embedding/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,ln_head_embedding,ttt_stopped_early,182,0.989010989010989,0.10453850114247824,0.0,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/ln_head_embedding/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,ln_head_embedding,ttt_update_seconds,182,27.095701175731616,60.03389950083401,0.0,588.4080791473389,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/ln_head_embedding/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,Last-block,accuracy,183,0.8535482386741517,0.12673467227628699,0.403183023872679,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/last_layers/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,Last-block,balanced_accuracy,183,0.7767829638431663,0.17245150616594507,0.1428571428571428,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/last_layers/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,Last-block,coverage_adaptation_applied,1,183.0,0.0,183.0,183.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/last_layers/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,Last-block,coverage_failed,1,1.0,0.0,1.0,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/last_layers/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,Last-block,coverage_fallback,1,0.0,0.0,0.0,0.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/last_layers/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,Last-block,coverage_result_rows,1,184.0,0.0,184.0,184.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/last_layers/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,Last-block,coverage_status_ok,1,183.0,0.0,183.0,183.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/last_layers/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,Last-block,f1,183,0.8447992365555226,0.1375846123679246,0.2316968605998004,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/last_layers/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,Last-block,fit_seconds,183,22.14893598113555,43.69175336603838,3.808403730392456,300.81250381469727,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/last_layers/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,Last-block,log_loss,183,0.3299814611245169,0.27278539492419757,1.2952216220630871e-05,1.5089885063202138,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/last_layers/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,Last-block,peft_trainable_params,183,2567808.0,0.0,2567808.0,2567808.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/last_layers/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,Last-block,peft_trainable_ratio,183,0.04830961645467289,0.0,0.0483096164546729,0.0483096164546729,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/last_layers/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,Last-block,predict_seconds,183,12.905761197616494,36.10646837179005,1.6681382656097412,305.7864878177643,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/last_layers/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,Last-block,roc_auc,183,0.9011897908504539,0.10562213263864767,0.4855050775603824,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/last_layers/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,Last-block,ttt_applied,183,1.0,0.0,1.0,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/last_layers/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,Last-block,ttt_oom_fallback,183,0.0,0.0,0.0,0.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/last_layers/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,Last-block,ttt_stopped_early,183,0.9890710382513661,0.10425407669850027,0.0,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/last_layers/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,Last-block,ttt_update_seconds,183,22.12471956242629,43.68230328695693,3.8079311847686768,300.8119430541992,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/PEFT_results/talent184/tabpfnv3/last_layers/tabpfnv3_peft_data184_direct_20260716_122453/all_classification_results.csv
data184,TabPFNv3,LoCalPFN,accuracy,2,0.852191240782443,0.12876347764733037,0.7611417125688533,0.9432407689960328,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabpfnv3/localpfn/all_classification_results.csv
data184,TabPFNv3,LoCalPFN,balanced_accuracy,2,0.674011995294729,0.12270413354488177,0.5872470703855234,0.7607769202039346,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabpfnv3/localpfn/all_classification_results.csv
data184,TabPFNv3,LoCalPFN,coverage_adaptation_applied,1,2.0,0.0,2.0,2.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabpfnv3/localpfn/all_classification_results.csv
data184,TabPFNv3,LoCalPFN,coverage_failed,1,1.0,0.0,1.0,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabpfnv3/localpfn/all_classification_results.csv
data184,TabPFNv3,LoCalPFN,coverage_fallback,1,0.0,0.0,0.0,0.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabpfnv3/localpfn/all_classification_results.csv
data184,TabPFNv3,LoCalPFN,coverage_result_rows,1,3.0,0.0,3.0,3.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabpfnv3/localpfn/all_classification_results.csv
data184,TabPFNv3,LoCalPFN,coverage_status_ok,1,2.0,0.0,2.0,2.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabpfnv3/localpfn/all_classification_results.csv
data184,TabPFNv3,LoCalPFN,f1,2,0.8454649529387497,0.11977618386089582,0.7607704011060635,0.9301595047714358,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabpfnv3/localpfn/all_classification_results.csv
data184,TabPFNv3,LoCalPFN,fallback_count,2,0.0,0.0,0.0,0.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabpfnv3/localpfn/all_classification_results.csv
data184,TabPFNv3,LoCalPFN,ft_applied,2,1.0,0.0,1.0,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabpfnv3/localpfn/all_classification_results.csv
data184,TabPFNv3,LoCalPFN,ft_best_step,2,15.0,0.0,15.0,15.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabpfnv3/localpfn/all_classification_results.csv
data184,TabPFNv3,LoCalPFN,ft_seconds,2,341.6900006532669,272.27566658567264,149.16203045845032,534.2179708480835,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabpfnv3/localpfn/all_classification_results.csv
data184,TabPFNv3,LoCalPFN,ft_stopped_early,2,1.0,0.0,1.0,1.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabpfnv3/localpfn/all_classification_results.csv
data184,TabPFNv3,LoCalPFN,inference_fallback,2,0.0,0.0,0.0,0.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabpfnv3/localpfn/all_classification_results.csv
data184,TabPFNv3,LoCalPFN,log_loss,2,0.3677182498170631,0.26140456249554667,0.1828773110433594,0.5525591885907668,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabpfnv3/localpfn/all_classification_results.csv
data184,TabPFNv3,LoCalPFN,predict_seconds,2,100.34640491008759,82.45339348807312,42.04305124282837,158.6497585773468,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabpfnv3/localpfn/all_classification_results.csv
data184,TabPFNv3,LoCalPFN,retrieval_seconds,2,1.3640588521957397,1.4767104266315951,0.3198668956756592,2.4082508087158203,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabpfnv3/localpfn/all_classification_results.csv
data184,TabPFNv3,LoCalPFN,roc_auc,2,0.8690668200459579,0.06389986235707804,0.823882794056381,0.9142508460355347,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabpfnv3/localpfn/all_classification_results.csv
data184,TabPFNv3,LoCalPFN,routing_seconds,2,0.0,0.0,0.0,0.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabpfnv3/localpfn/all_classification_results.csv
data184,TabPFNv3,LoCalPFN,total_seconds,2,13754.144538402557,10571.0732836551,6279.266935110092,21229.022141695023,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabpfnv3/localpfn/all_classification_results.csv
data184,TabPFNv3,LoCalPFN,train_query_length,2,128.0,0.0,128.0,128.0,/home/crc00006699/zh/tabiclv2/results/PEFT_compare/localpfn_fast_explore_k256_q128_e5_s5_data184_seed42_20260719/tabpfnv3/localpfn/all_classification_results.csv
