dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_reserve_ratio,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
Firm-Teacher_Clave-Direction_Classification,/home/crc00006699/zh/tabiclv2/data184/Firm-Teacher_Clave-Direction_Classification,multiclass,8640,1728,2160,16,4,0.874537037037037,0.8725825797829568,0.7966901735169394,0.9712459699063308,0.3130514769100732,29.457236766815186,1.3824303150177002,ok,,8640,6912,0,2160,,30,8.304665368e-06,True,29.45683121681213,tabpfn_finetune_epoch_chunks_random,dataset_val_split | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.8697916666666666,0.8784722222222222,,,9,True,False,,random,none,,,,,,True
Fitness_Club_c,/home/crc00006699/zh/tabiclv2/data184/Fitness_Club_c,binclass,1200,240,300,6,2,0.79,0.7882750330568578,0.7438088227561912,0.826016089173984,0.4569039475428887,12.174726724624634,0.4437179565429687,ok,,1200,960,0,300,,30,8.304665368e-06,True,12.174238920211792,tabpfn_finetune_epoch_chunks_random,dataset_val_split | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.7666666666666667,0.775,,,5,True,False,,random,none,,,,,,True
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,/home/crc00006699/zh/tabiclv2/data184/GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,binclass,1280,256,320,20,2,0.6875,0.6834942237695838,0.6875,0.7357031250000001,0.5824928084235521,13.6343514919281,0.4562647342681885,ok,,1280,1024,0,320,,30,8.304665368e-06,True,13.6339852809906,tabpfn_finetune_epoch_chunks_random,dataset_val_split | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.6484375,0.66015625,,,6,True,False,,random,none,,,,,,True
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,/home/crc00006699/zh/tabiclv2/data184/GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,binclass,1280,256,320,20,2,0.690625,0.6903800858100646,0.690625,0.759765625,0.550557833875384,11.9594829082489,0.4591929912567138,ok,,1280,1024,0,320,,30,8.304665368e-06,True,11.959107398986816,tabpfn_finetune_epoch_chunks_random,dataset_val_split | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.68359375,0.6953125,,,4,True,False,,random,none,,,,,,True
Gender_Gap_in_Spanish_WP,/home/crc00006699/zh/tabiclv2/data184/Gender_Gap_in_Spanish_WP,multiclass,3796,760,950,13,3,0.6073684210526316,0.5507173116229798,0.4121290428918172,0.7046207741903981,0.7937704168616713,14.169373035430908,0.6410424709320068,ok,,3796,3036,0,950,,30,8.304665368e-06,True,14.168947696685793,tabpfn_finetune_epoch_chunks_random,dataset_val_split | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.618421052631579,0.6302631578947369,,,6,True,False,,random,none,,,,,,True
GesturePhaseSegmentationProcessed,/home/crc00006699/zh/tabiclv2/data184/GesturePhaseSegmentationProcessed,multiclass,7898,1580,1975,32,5,0.8283544303797469,0.8271456610579144,0.804826586796396,0.962040117670174,0.5112638358665019,50.29298162460327,1.6192095279693604,ok,,7898,6318,0,1975,,30,8.304665368e-06,True,50.291839838027954,tabpfn_finetune_epoch_chunks_random,dataset_val_split | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.7841772151898734,0.8151898734177215,,,26,False,False,,random,none,,,,,,True
HR_Analytics_Job_Change_of_Data_Scientists,/home/crc00006699/zh/tabiclv2/data184/HR_Analytics_Job_Change_of_Data_Scientists,binclass,15326,3066,3832,13,2,0.8019311064718163,0.8040589441860212,0.7467222437566764,0.8103037813895,0.4307110930874027,25.213950872421265,2.5597639083862305,ok,,15326,12260,0,3832,,60,8.304665368e-06,True,25.213569164276123,tabpfn_finetune_epoch_chunks_random,dataset_val_split | c_selection=random | c_source=none,30,2,tabpfn_finetuning_api_random,acc,0.8088714938030006,0.8095238095238095,,,1,True,False,,random,none,,,,,,True
Heart-Disease-Dataset-(Comprehensive),/home/crc00006699/zh/tabiclv2/data184/Heart-Disease-Dataset-(Comprehensive),binclass,952,191,238,11,2,0.9285714285714286,0.9284679551870824,0.9265534707854748,0.9696796746807448,0.2097116741953369,16.108689785003662,0.4346110820770263,ok,,952,761,0,238,,30,8.304665368e-06,True,16.108227491378784,tabpfn_finetune_epoch_chunks_random,dataset_val_split | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.9057591623036648,0.9162303664921466,,,10,True,False,,random,none,,,,,,True
INNHotelsGroup,/home/crc00006699/zh/tabiclv2/data184/INNHotelsGroup,binclass,29020,5804,7255,17,2,0.9006202618883529,0.899907056685625,0.8804769915599872,0.9617330081588572,0.2252215996470384,101.64029812812804,6.899711608886719,ok,,29020,23216,0,7255,,90,8.304665368e-06,True,101.63983583450316,tabpfn_finetune_epoch_chunks_random,dataset_val_split | c_selection=random | c_source=none,30,3,tabpfn_finetuning_api_random,acc,0.903170227429359,0.904893177119228,,,10,True,False,,random,none,,,,,,True
Insurance,/home/crc00006699/zh/tabiclv2/data184/Insurance,binclass,18838,3768,4710,10,2,0.7575371549893843,0.6530303380048618,0.5,0.5075562206969129,0.5553938552569182,25.677738428115845,3.281683444976806,ok,,18838,15070,0,4710,,60,8.304665368e-06,True,25.6773145198822,tabpfn_finetune_epoch_chunks_random,dataset_val_split | c_selection=random | c_source=none,30,2,tabpfn_finetuning_api_random,acc,0.7579617834394905,0.7579617834394905,,,0,True,False,,random,none,,,,,,True
Intersectional-Bias-Assessment,/home/crc00006699/zh/tabiclv2/data184/Intersectional-Bias-Assessment,binclass,8800,1760,2200,19,2,0.9463636363636364,0.9463640796408344,0.9463903910158344,0.990449200008926,0.1310795170448386,21.49158835411072,1.4431476593017578,ok,,8800,7040,0,2200,,30,8.304665368e-06,True,21.491163730621334,tabpfn_finetune_epoch_chunks_random,dataset_val_split | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.9517045454545454,0.9539772727272728,,,4,True,False,,random,none,,,,,,True
Is-this-a-good-customer,/home/crc00006699/zh/tabiclv2/data184/Is-this-a-good-customer,binclass,1378,276,345,13,2,0.8840579710144928,0.829654403567447,0.5,0.7348360655737706,0.3190723598929129,13.908923625946043,0.4472427368164062,ok,,1378,1102,0,345,,30,8.304665368e-06,True,13.908480405807495,tabpfn_finetune_epoch_chunks_random,dataset_val_split | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.9130434782608696,0.9166666666666666,,,7,True,False,,random,none,,,,,,True
JapaneseVowels,/home/crc00006699/zh/tabiclv2/data184/JapaneseVowels,multiclass,7968,1594,1993,14,9,0.9984947315604616,0.9984938306452942,0.9981468431080832,0.9999976391656298,0.0052405063333882,20.744143962860107,1.175811529159546,ok,,7968,6374,0,1993,,30,8.304665368e-06,True,20.743777990341187,tabpfn_finetune_epoch_chunks_random,dataset_val_split | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.9956085319949812,0.9974905897114178,,,7,True,False,,random,none,,,,,,True
KDD,/home/crc00006699/zh/tabiclv2/data184/KDD,binclass,4025,805,1007,45,2,0.7984111221449851,0.7980599972601057,0.7990057995028997,0.9021225391565076,0.3767502937336393,27.251774549484253,1.2007029056549072,ok,,4025,3220,0,1007,,30,8.304665368e-06,True,27.251375913619995,tabpfn_finetune_epoch_chunks_random,dataset_val_split | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.8136645962732919,0.8322981366459627,,,10,True,False,,random,none,,,,,,True
KDDCup09_upselling,/home/crc00006699/zh/tabiclv2/data184/KDDCup09_upselling,binclass,4102,821,1026,49,2,0.8167641325536062,0.8155861836872055,0.8167641325536061,0.9126264871622416,0.3554105653140929,18.007454872131348,1.2718892097473145,ok,,4102,3281,0,1026,,30,8.304665368e-06,True,18.007046222686768,tabpfn_finetune_epoch_chunks_random,dataset_val_split | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.8148599269183922,0.8209500609013398,,,3,True,False,,random,none,,,,,,True
