dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_wise_ft,ttt_wise_alpha,ttt_wise_applied,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
stage2_graph_scm_0015_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0015_seed42,multiclass,1036,104,266,14,3,0.8872180451127819,0.8867292400568013,0.8647506757937364,0.9725500904581886,0.31725823096942696,4.258364200592041,0.6190056800842285,ok,,1036,932,0,266,0.17281198501586914,True,0.1,True,8,1e-05,True,4.136311054229736,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1302<2000,30,1,epoch_chunk,accuracy,0.9423076923076923,0.9423076923076923,0.9423076923076923,0.9423076923076923,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0016_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0016_seed42,multiclass,6980,698,1742,43,3,0.9741676234213548,0.9742095757223641,0.9751604415767416,0.9979186779600678,0.07621029639430672,42.87441682815552,4.734767198562622,ok,,6980,6282,0,1742,0.08452001959085464,True,0.1,False,20,1e-05,True,42.5031464099884,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=8722>=2000,30,1,epoch_chunk,accuracy,0.9512893982808023,0.9570200573065902,0.9512893982808023,0.9570200573065902,12,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0017_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0017_seed42,multiclass,2611,262,670,35,6,0.5104477611940299,0.5035117848000562,0.4969926505876063,0.8185874201470092,1.3139901623307486,10.967212677001953,1.3415155410766602,ok,,2611,2349,0,670,1.205206573009491,True,0.1,False,14,1e-05,True,10.808310508728027,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=3281>=2000,30,1,epoch_chunk,accuracy,0.5076335877862596,0.5305343511450382,0.5076335877862596,0.5305343511450382,6,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0018_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0018_seed42,multiclass,2948,295,698,61,5,0.9928366762177651,0.992804937671446,0.9887577570921986,0.9999823620186848,0.01256620773991037,10.263857126235962,2.06282377243042,ok,,2948,2653,0,698,0.014354139100760221,True,0.1,False,8,1e-05,True,9.98643708229065,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=3646>=2000,30,1,epoch_chunk,accuracy,0.9966101694915255,0.9966101694915255,0.9966101694915255,0.9966101694915255,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0019_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0019_seed42,multiclass,2997,300,716,67,7,0.8924581005586593,0.8933749130133147,0.8519609991570346,0.9905840169270453,0.2925185747935148,32.94417929649353,2.2217772006988525,ok,,2997,2697,0,716,0.2769722044467926,True,0.1,False,27,1e-05,True,32.634679079055786,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=3713>=2000,30,1,epoch_chunk,accuracy,0.88,0.9,0.88,0.9,19,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0020_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0020_seed42,multiclass,1138,114,268,53,9,1.0,1.0,1.0,1.0,1.4589992101619968e-06,6.176954030990601,0.7876372337341309,ok,,1138,1024,0,268,3.0182155796865118e-06,True,0.1,True,8,1e-05,True,6.0139853954315186,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1406<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0021_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0021_seed42,multiclass,1223,123,293,2,6,0.6416382252559727,0.5887590167924842,0.576984126984127,0.9182983306108463,0.7585715992867845,2.7320809364318848,0.28366756439208984,ok,,1223,1100,0,293,0.6948847770690918,True,0.1,True,8,1e-05,True,2.710653305053711,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1516<2000,30,1,epoch_chunk,accuracy,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0022_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0022_seed42,multiclass,3947,395,1049,65,3,0.6415633937082936,0.5618004756462551,0.3915361720584496,0.6402713684852084,0.8564009695728062,17.33474063873291,3.365236282348633,ok,,3947,3552,0,1049,0.8732958436012268,True,0.1,False,12,1e-05,True,16.926152229309082,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=4996>=2000,30,1,epoch_chunk,accuracy,0.6303797468354431,0.6354430379746835,0.6303797468354431,0.6354430379746835,4,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0023_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0023_seed42,multiclass,7179,718,1896,41,6,0.9926160337552743,0.9926274169546512,0.9847194501127025,0.9999082024710492,0.016563668124985692,21.41770052909851,4.564834833145142,ok,,7179,6461,0,1896,0.03544633276760578,True,0.1,False,12,1e-05,True,21.03118133544922,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=9075>=2000,30,1,epoch_chunk,accuracy,0.9930362116991643,0.9958217270194986,0.9930362116991643,0.9958217270194986,4,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0024_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0024_seed42,multiclass,2510,251,630,31,10,0.2619047619047619,0.1800030897123041,0.1762545515100874,0.684756867396482,2.0313480375865955,9.443301439285278,1.1547966003417969,ok,,2510,2259,0,630,2.029687523841858,True,0.1,False,14,1e-05,True,9.320967435836792,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=3140>=2000,30,1,epoch_chunk,accuracy,0.26294820717131473,0.27091633466135456,0.26294820717131473,0.27091633466135456,6,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0025_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0025_seed42,multiclass,754,76,198,33,7,1.0,1.0,1.0,1.0,0.0017534337750361461,4.513250350952148,1.0115010738372803,ok,,754,678,0,198,0.0018368349992670119,True,0.1,True,8,1e-05,True,4.426656723022461,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=952<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0026_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0026_seed42,binclass,1948,195,467,34,2,1.0,1.0,1.0,1.0,7.187315346204902e-06,5.705064058303833,1.001828908920288,ok,,1948,1753,0,467,1.6348702729374054e-06,True,0.1,False,8,1e-05,True,5.563941240310669,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=2415>=2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0027_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0027_seed42,multiclass,380,38,98,38,10,0.9897959183673469,0.9898136645962733,0.9923076923076923,1.0,0.033850579913831974,5.54410719871521,0.6162567138671875,ok,,380,342,0,98,0.003334806300699711,True,0.1,True,11,1e-05,True,5.454271554946899,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=478<2000,30,1,epoch_chunk,accuracy,0.9736842105263158,1.0,0.9736842105263158,1.0,3,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0028_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0028_seed42,binclass,1163,117,306,21,2,1.0,1.0,1.0,0.9999999999999999,0.000819178622570084,3.8738062381744385,0.5201354026794434,ok,,1163,1046,0,306,0.001119213760830462,True,0.1,True,8,1e-05,True,3.7976150512695312,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1469<2000,30,1,epoch_chunk,accuracy,0.9914529914529915,0.9914529914529915,0.9914529914529915,0.9914529914529915,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0029_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0029_seed42,binclass,6913,692,1754,12,2,0.9783352337514253,0.9741680574474334,0.7164179104477612,0.9249882773447523,0.08262919529068236,7.505250453948975,2.4135398864746094,ok,,6913,6221,0,1754,0.08386780321598053,True,0.1,False,8,1e-05,True,7.403012752532959,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=8667>=2000,30,1,epoch_chunk,accuracy,0.9855491329479769,0.9855491329479769,0.9855491329479769,0.9855491329479769,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0030_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0030_seed42,multiclass,1002,101,244,6,4,0.6967213114754098,0.667363807492104,0.45133487530462446,0.8588713757574266,0.6925476866981458,5.333333253860474,0.7312965393066406,ok,,1002,901,0,244,0.6715883016586304,True,0.1,True,16,1e-05,True,5.302947044372559,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1246<2000,30,1,epoch_chunk,accuracy,0.7227722772277227,0.7425742574257426,0.7227722772277227,0.7425742574257426,8,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0031_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0031_seed42,multiclass,3552,356,903,11,3,0.9977851605758582,0.9977935292933408,0.9944297082228117,1.0,0.004151482086698608,6.30373477935791,1.1112864017486572,ok,,3552,3196,0,903,0.007962643168866634,True,0.1,False,12,1e-05,True,6.23695707321167,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=4455>=2000,30,1,epoch_chunk,accuracy,0.9971910112359551,1.0,0.9971910112359551,1.0,4,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0032_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0032_seed42,binclass,412,42,99,29,2,1.0,1.0,1.0,1.0,5.4954104328178335e-05,3.8815724849700928,0.5591058731079102,ok,,412,370,0,99,3.830806690530153e-06,True,0.1,True,8,1e-05,True,3.813915729522705,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=511<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0033_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0033_seed42,multiclass,646,65,165,75,3,0.8787878787878788,0.8696528696528696,0.758624764974483,0.9337078747808523,0.4041397044417379,6.329693555831909,0.6601343154907227,ok,,646,581,0,165,0.28594908118247986,True,0.1,True,8,1e-05,True,6.156368970870972,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=811<2000,30,1,epoch_chunk,accuracy,0.8615384615384616,0.8615384615384616,0.8615384615384616,0.8615384615384616,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0034_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0034_seed42,multiclass,2749,275,696,15,3,0.9971264367816092,0.9971082667097365,0.9906103286384976,1.0,0.005222900259669765,4.4660422801971436,1.004425287246704,ok,,2749,2474,0,696,0.0016318692942149937,True,0.1,False,8,1e-05,True,4.38752007484436,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=3445>=2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0035_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0035_seed42,multiclass,3111,312,813,89,9,1.0,1.0,1.0,1.0,3.217039536888017e-07,13.184585571289062,3.2729930877685547,ok,,3111,2799,0,813,1.503871033037285e-06,True,0.1,False,8,1e-05,True,12.780268430709839,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=3924>=2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0036_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0036_seed42,multiclass,5780,578,1452,95,4,1.0,1.0,1.0,1.0,2.46669665934629e-07,22.0745906829834,6.328164339065552,ok,,5780,5202,0,1452,6.925601212515176e-07,True,0.1,False,8,1e-05,True,21.375144720077515,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=7232>=2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0037_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0037_seed42,multiclass,6444,645,1708,4,3,0.382903981264637,0.3312887387134469,0.3606567891799375,0.5416998260085432,1.0876806731697217,7.361507177352905,1.441002368927002,ok,,6444,5799,0,1708,1.0849220156669617,True,0.1,False,11,1e-05,True,7.311979055404663,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=8152>=2000,30,1,epoch_chunk,accuracy,0.37829457364341085,0.38449612403100775,0.37829457364341085,0.38449612403100775,3,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0038_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0038_seed42,multiclass,3783,379,954,73,7,0.8238993710691824,0.8193892892586326,0.7921189053110852,0.9704735566995701,0.5050324486850042,23.00571632385254,3.617546558380127,ok,,3783,3404,0,954,0.5890834331512451,True,0.1,False,14,1e-05,True,22.59210753440857,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=4737>=2000,30,1,epoch_chunk,accuracy,0.783641160949868,0.7968337730870713,0.783641160949868,0.7968337730870713,6,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0039_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0039_seed42,binclass,6179,618,1482,80,2,1.0,1.0,1.0,1.0,4.4269351381571797e-07,20.223496198654175,6.038872718811035,ok,,6179,5561,0,1482,7.813997342509538e-07,True,0.1,False,8,1e-05,True,19.616170644760132,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=7661>=2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0040_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0040_seed42,multiclass,1997,200,469,41,3,0.8486140724946695,0.8273146205312958,0.6256742179072275,0.9067264182366102,0.35053862274250497,6.283242702484131,1.1355328559875488,ok,,1997,1797,0,469,0.4014909267425537,True,0.1,False,8,1e-05,True,6.133936166763306,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=2466>=2000,30,1,epoch_chunk,accuracy,0.855,0.855,0.855,0.855,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0041_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0041_seed42,multiclass,677,68,171,60,10,0.9766081871345029,0.9766759894906348,0.9731789044289043,0.9998499791149407,0.032903899319160185,5.882631301879883,0.6117990016937256,ok,,677,609,0,171,0.016668975353240967,True,0.1,True,8,1e-05,True,5.7349607944488525,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=848<2000,30,1,epoch_chunk,accuracy,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.9852941176470589,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0042_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0042_seed42,multiclass,3074,308,740,9,8,0.8594594594594595,0.8591570588029035,0.8070433259231351,0.9842292347716698,0.37040842959311804,3.8441972732543945,0.9441626071929932,ok,,3074,2766,0,740,0.3217677175998688,True,0.1,False,8,1e-05,True,3.7898101806640625,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=3814>=2000,30,1,epoch_chunk,accuracy,0.8896103896103896,0.8896103896103896,0.8896103896103896,0.8896103896103896,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0043_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0043_seed42,multiclass,518,52,123,42,6,0.991869918699187,0.9918423857678345,0.9916666666666667,1.0,0.019862188335186638,4.503525972366333,0.825289249420166,ok,,518,466,0,123,0.03991851583123207,True,0.1,True,8,1e-05,True,4.403231143951416,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=641<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0044_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0044_seed42,multiclass,866,87,216,30,9,0.9675925925925926,0.9533113622096673,0.8888888888888888,0.990943559364612,0.08461379373769906,4.577252149581909,1.0450212955474854,ok,,866,779,0,216,0.08327691629529,True,0.1,True,8,1e-05,True,4.488825798034668,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1082<2000,30,1,epoch_chunk,accuracy,0.9540229885057471,0.9540229885057471,0.9540229885057471,0.9540229885057471,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0045_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0045_seed42,multiclass,1349,135,342,70,6,0.6228070175438597,0.6234254494138095,0.6143398580757271,0.9077490275876104,0.9387347076081164,7.621693849563599,1.1265997886657715,ok,,1349,1214,0,342,1.0529598593711853,True,0.1,True,8,1e-05,True,7.413375377655029,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1691<2000,30,1,epoch_chunk,accuracy,0.5925925925925926,0.5925925925925926,0.5925925925925926,0.5925925925925926,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0046_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0046_seed42,multiclass,4652,466,1124,70,10,0.9145907473309609,0.9117193546244879,0.8425983173280889,0.9933540733795689,0.25259837569321253,14.985411167144775,4.392653942108154,ok,,4652,4186,0,1124,0.2640835642814636,True,0.1,False,8,1e-05,True,14.543841361999512,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=5776>=2000,30,1,epoch_chunk,accuracy,0.9291845493562232,0.9291845493562232,0.9291845493562232,0.9291845493562232,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0047_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0047_seed42,multiclass,477,48,117,43,7,0.7692307692307693,0.7254275737034357,0.550453514739229,0.9222997139824277,0.544551175799031,4.457909345626831,0.7695577144622803,ok,,477,429,0,117,0.5800274312496185,True,0.1,True,8,1e-05,True,4.3578362464904785,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=594<2000,30,1,epoch_chunk,accuracy,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0048_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0048_seed42,multiclass,845,85,220,94,6,0.6772727272727272,0.6587867416404453,0.6290802365363769,0.9052764582425782,0.8524332710830836,9.698428392410278,0.9331426620483398,ok,,845,760,0,220,0.7946240305900574,True,0.1,True,10,1e-05,True,9.454537153244019,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1065<2000,30,1,epoch_chunk,accuracy,0.7058823529411765,0.7176470588235294,0.7058823529411765,0.7176470588235294,2,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0049_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0049_seed42,multiclass,3200,320,825,21,9,0.8715151515151515,0.8260590174351643,0.1291984976450115,0.8456028237383197,0.4863076359222705,5.537852764129639,1.2508430480957031,ok,,3200,2880,0,825,0.4909265786409378,True,0.1,False,8,1e-05,True,5.425760269165039,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=4025>=2000,30,1,epoch_chunk,accuracy,0.86875,0.86875,0.86875,0.86875,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0050_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0050_seed42,multiclass,755,76,197,29,3,0.9949238578680203,0.9949762883255723,0.9957805907172995,0.9999303934417482,0.014942292125585217,4.230889081954956,0.9354205131530762,ok,,755,679,0,197,0.011025612242519855,True,0.1,True,8,1e-05,True,4.151355504989624,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=952<2000,30,1,epoch_chunk,accuracy,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868421052631579,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0051_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0051_seed42,multiclass,3132,314,783,88,8,1.0,1.0,1.0,1.0,2.9337980303316e-07,13.95104694366455,3.2282907962799072,ok,,3132,2818,0,783,1.7107485632550379e-06,True,0.1,False,8,1e-05,True,13.500017166137695,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=3915>=2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0052_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0052_seed42,multiclass,347,35,85,30,5,0.8941176470588236,0.8891067538126362,0.762724358974359,0.9813268819127092,0.33838205459494736,3.6172361373901367,0.4896395206451416,ok,,347,312,0,85,0.49307413399219513,True,0.1,True,8,1e-05,True,3.5458297729492188,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=432<2000,30,1,epoch_chunk,accuracy,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.7714285714285715,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0053_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0053_seed42,binclass,4517,452,1074,89,2,1.0,1.0,1.0,1.0,3.1450613757096775e-07,17.694028615951538,5.0190582275390625,ok,,4517,4065,0,1074,7.70754780887728e-07,True,0.1,False,8,1e-05,True,17.12321901321411,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=5591>=2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0054_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0054_seed42,multiclass,3592,360,850,75,3,0.9423529411764706,0.9188437798157992,0.6918238993710691,0.9348783931214446,0.17029453754860344,13.215198755264282,3.3081867694854736,ok,,3592,3232,0,850,0.17916487157344818,True,0.1,False,8,1e-05,True,12.823457479476929,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=4442>=2000,30,1,epoch_chunk,accuracy,0.9416666666666667,0.9416666666666667,0.9416666666666667,0.9416666666666667,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0055_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0055_seed42,multiclass,3451,346,838,34,3,0.8556085918854416,0.8209139297482212,0.5360304099918545,0.8642777550834841,0.4232052771557971,7.273212909698486,1.6832451820373535,ok,,3451,3105,0,838,0.38439685106277466,True,0.1,False,8,1e-05,True,7.112790584564209,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=4289>=2000,30,1,epoch_chunk,accuracy,0.8583815028901735,0.8583815028901735,0.8583815028901735,0.8583815028901735,0,True,False,,random,none,standardized_l2,,,,True
