dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_epochs,ttt_chunks_per_epoch,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_split_strategy,ttt_split_reason
OpenML-ID-4534,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-4534,binclass,8844,1769,2211,30,2,0.9701492537313433,0.9701192428277535,0.9688232563537194,0.9965558116016513,0.08123124755504536,376.36490631103516,3.0973026752471924,ok,,8844,7075,0,2211,0.2060116831700288,13,5e-06,True,372.8973181247711,30,36,accuracy,0.9621254946297343,0.963256076879593,0.9621254946297343,0.963256076879593,5,True,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split
OpenML-ID-4538,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-4538,multiclass,7898,1580,1975,32,5,0.7655696202531646,0.7620752707821384,0.7262180145962597,0.9419601897366023,0.666698557478418,203.50701546669006,9.89079213142395,ok,,7898,6318,0,1975,1.242293366415284,8,5e-06,True,193.09748482704163,30,32,accuracy,0.7449367088607595,0.7449367088607595,0.7449367088607595,0.7449367088607595,0,True,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split
OpenML-ID-458,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-458,multiclass,672,135,169,70,4,1.0,1.0,1.0,1.0,0.003653017197075698,23.546929597854614,0.6547784805297852,ok,,672,537,0,169,0.029593850283066655,8,5e-06,True,21.493306636810303,30,3,accuracy,1.0,1.0,1.0,1.0,0,True,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split
OpenML-ID-46,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-46,multiclass,2552,511,638,60,3,0.9639498432601881,0.9639716464973203,0.9581912962933045,0.9966693258816551,0.09591476290913246,187.22304153442383,1.855283498764038,ok,,2552,2041,0,638,0.1990773950880033,16,5e-06,True,184.67421865463257,30,11,accuracy,0.9667318982387475,0.9706457925636007,0.9667318982387475,0.9706457925636007,8,True,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split
OpenML-ID-469,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-469,multiclass,637,128,160,4,6,0.175,0.15109515614881314,0.1711031461569096,0.5627435366221115,1.7692734495029352,17.52876591682434,0.2740285396575928,ok,,637,509,0,160,1.747301644332751,8,5e-06,True,16.96343970298767,30,3,accuracy,0.21875,0.21875,0.21875,0.21875,0,True,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split
OpenML-ID-50,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-50,binclass,766,154,192,9,2,0.9739583333333334,0.9737089603283174,0.9626865671641791,1.0,0.061822989696350854,22.795058488845825,0.3168649673461914,ok,,766,612,0,192,0.15495789771765664,8,5e-06,True,21.942612648010254,30,4,accuracy,0.9935064935064936,0.9935064935064936,0.9935064935064936,0.9935064935064936,0,True,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split
OpenML-ID-54,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-54,multiclass,676,136,170,18,4,0.8294117647058824,0.826075526506899,0.8300865800865801,0.9577569782647908,0.31752244573530614,17.21202516555786,0.21556878089904785,ok,,676,540,0,170,0.4320380014401895,8,5e-06,True,16.458749055862427,30,3,accuracy,0.8308823529411765,0.8308823529411765,0.8308823529411765,0.8308823529411765,0,True,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split
OpenML-ID-554,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-554,multiclass,0,0,0,0,0,,,,,,0.0,0.0,fail,"OutOfMemoryError: CUDA out of memory. Tried to allocate 22.11 GiB. GPU 0 has a total capacity of 23.57 GiB of which 638.00 MiB is free. Process 63688 has 22.94 GiB memory in use. Of the allocated memory 22.28 GiB is allocated by PyTorch, and 315.92 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0,0,0,0,,0,,False,0.0,0,0,,,,,,0,False,False,,,
OpenML-ID-6,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-6,multiclass,16000,3200,4000,16,26,0.985,0.9849905178815187,0.9848871942350773,,11.15827699336101,225.32338404655457,225.08237767219543,ok,,16000,12800,0,4000,,0,5e-06,False,0.0011372566223144531,0,0,,,,,,0,False,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | TTT skipped because n_classes=26 exceeds model max_classes=10
OpenML-ID-6332,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-6332,binclass,432,87,108,37,2,0.8888888888888888,0.8888888888888888,0.8863955119214586,0.9512622720897616,0.28412963435622096,16.321486711502075,0.25177597999572754,ok,,432,345,0,108,0.40531890288643213,8,5e-06,True,15.216057300567627,30,2,accuracy,0.7471264367816092,0.7471264367816092,0.7471264367816092,0.7471264367816092,0,True,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split
